	id	word	word sense	context	w_word	wo_word	followup
1273	4906	not		What did you say?__eou__I said it's a lovely day. Why don't we go for a walk?__eou__Well, I feel a little tired.__eou__Come on! A little labor, much health.__eou__Then can you wait a few minutes? I want to finish writing this letter.	Don't take too long. It would be a shame not to take advantage of such lovely weather.	Don't take too long. It would be a shame to take advantage of such lovely weather.	I won't be long. No more than ten minutes. Why don't you go ahead and I'll meet you in the park?
1274	4914	not		Will you be okay when you immigrate to America?__eou__Sure, I'm looking forward to it.__eou__What about your parents?	I'll get used to not seeing my parents.	I'll get used to seeing my parents.	
1275	4916	not		How about going to the cinema tonight?__eou__That's great. What's on tonight?	I am not sure about the name of the film, but I know it's a romantic one.	I am sure about the name of the film, but I know it's a romantic one.	Romantic? I am afraid I like thrillers better.
1276	4928	not		Hey, Mark, long time no see.__eou__Julie! It's good to see you again. How have you been?__eou__Great. I just got back from a week's vacation in Thailand.__eou__Really? How was it?__eou__Fantastic! I didn't want to come back.__eou__I hear the beaches in Thailand are beautiful.	They are. And not only that the people are friendly, but also the food is delicious, not to mention cheap.	They are. And only that the people are friendly, but also the food is delicious, to mention cheap.	I do like Thai food. Did you see much of Bangkok?
1277	4932	not		How do you like your work?__eou__The work is rather hard, but it's interesting.__eou__What do you do?__eou__I work in a publishing house. How about you?	Mine isn't hard, but it's not interesting.	Mine isn't hard, but it's interesting.	What do you do then?
1278	4933	not		Good morning.__eou__Good morning.__eou__What does the paper say?__eou__Nothing much — the same old stuff. A lot of bad news as usual.__eou__Well, what’s the weather report?__eou__Sunny and mild today, cloudy and rainy tomorrow.__eou__Did they find those bank robbers?	Not yet. They were holding two men in Ohio, but they let them go. They weren’t the criminals after all.	yet. They were holding two men in Ohio, but they let them go. They weren’t the criminals after all.	What about the sports page? What were the scores of last night’s games?
1279	4937	not			I'm not a VIP.	I'm a VIP.	You're too humble.
1280	4944	not		I am considering going for the new job that was posted yesterday.__eou__Are you certain that that is what you want to do?	It may not be the best choice for me, but I am considering it.	It may be the best choice for me, but I am considering it.	Why do you think that this would be a good move?
1281	4946	not		I think that the company retreat should be in the mountains this year.__eou__What a great idea!__eou__January would be a good month for a mountain retreat.	I like the mountain idea, but I am not so sure about the month of January.	I like the mountain idea, but I am so sure about the month of January.	You know, now that I think about it, you might be right.
1282	4949	not		You're spending a very long time on my hair.__eou__I'm almost done.__eou__I needed you to be done and finished an hour ago.__eou__I'm all done now.__eou__Are you sure you're finished?__eou__I don't understand.__eou__You did a horrible job on my hair.__eou__What's wrong with it?__eou__I don't like anything about it.__eou__I apologize.	That's fine, but I'm not paying for it.	That's fine, but I'm paying for it.	Excuse me? Let's try to work this out, okay?
1283	4955	not		Hello, Mr. Brown, long time no see. Where have you been?__eou__Oh, I went on a holiday in the city of Chende.__eou__Great. What do you think of it?	The city is small, not very modern, but there are many mountains with lots of trees around the city, so the air there is pretty fresh.	The city is small, very modern, but there are many mountains with lots of trees around the city, so the air there is pretty fresh.	Did you go to the Summer Mountain Resort?
1284	4962	not		Hi, why do you look so depressed today, Mike?__eou__I had a terrible quarrel with my neighbor yesterday.__eou__How come?__eou__It is a long story. Basically, she thought I had laughed at her while I didn't.	I know everyone suffers when he is misunderstood. But why not take it easy?	I know everyone suffers when he is misunderstood. But why take it easy?	Yeah. It's so nice of you to comfort me.
1285	4963	not		Could you help me prepare for my presentation on Friday?__eou__I would love to help you prepare for your presentation.__eou__I hate to ask you to do something like that.	This will not interfere with my work. I promise you that.	This will interfere with my work. I promise you that.	When could we get together?
1286	4965	not		I was thinking about applying for the new position.__eou__Do you think that is a good idea?	It seems like a good idea but I am not really sure.	It seems like a good idea but I am really sure.	What are your main concerns?
1287	4976	not		Hey, Karen. Look like you got some sun this weekend.__eou__Yeah? I guess so. I spent the weekend at beach.__eou__That’s great. Where did you stay?__eou__Some friends of my parents live out there, and they invited me there.__eou__So, what did you do out there? I mean besides bask in the sun, obviously.__eou__I jogged up and down the beach and played volleyball. You know I never realized how hard it is to run on sand. I couldn’t get through a whole game before I had to sit down.	Not to mention cooler. Did you go swimming?	to mention cooler. Did you go swimming?	I wanted to, but the water is too cold, and I just wetted in up to my knees.
