	id	word	word sense	context	w_word	wo_word	followup
1096	4404	just		David, why didn’t you clean the room?__eou__I’m not in the mood.__eou__Why are you feeling depressed?__eou__I was told my girlfriend was speaking ill of me. That’s a real let-down.__eou__I don’t think she will do such a thing.__eou__But she did and made me disappointed.__eou__Oh, cheer up. A girlfriend is not everything.__eou__But she means a lot to me.__eou__Then forgive her mistake.	Oh. I just can’t forget it.	Oh. I can’t forget it.	
1097	4416	just		I'm sorry, ladies. Mr. Smith's viewing is over. It ended an hour ago.	But we just drove across town. Can't we just go in to see him one last ...	But we drove across town. Can't we go in to see him one last ...	I'm afraid not. But at tomorrow's funeral, the family requested an open casket service.
1098	4419	just		Dan, Dan, dude. You have to come over to my house right now!__eou__Is everything OK?	Just get over here!	Get over here!	Come in! Quickly!
1099	4421	just		Why are you so rude to your wife?__eou__I didn't like her butting in where I didn't want her. She's a chatter box.__eou__But she means to help you, not to trouble you.	I know. But I just can't stand her butting in when I was trying to emphasize a point.	I know. But I can't stand her butting in when I was trying to emphasize a point.	
1100	4423	just		It smells like an ashtray in here!__eou__Hi honey! What’s wrong? Why do you have that look on your face?__eou__What’s wrong? I thought we agreed that you were gonna quit smoking.	No! I said I was going to cut down which is very different. You can’t just expect me to go cold turkey overnight!	No! I said I was going to cut down which is very different. You can’t expect me to go cold turkey overnight!	Look, there are other ways to quit. You can try the nicotine patch, or nicotine chewing gum. We spend a fortune on cigarettes every month and now laws are cracking down and not allowing smoking in any public place. It’s not like you can just light up like before.
1101	4425	just		When I quarrel with my husband. He didn't even try to cool me out.__eou__It takes two to make a quarrel and it takes two to mend fences.	I was so angry that I could not keep cool. What I need is just an apology.	I was so angry that I could not keep cool. What I need is an apology.	
1102	4429	just		It’s really terrible!__eou__What are you talking about?__eou__Don’t you see many parents are forcing there children’s hands to learn something they think important to their children. But the children are not interested in it at all.	You said it. Many parents just don’t know how to educate their children.	You said it. Many parents don’t know how to educate their children.	
1103	4438	just		Lisa wins the first prize in the English speech contest of her college.__eou__Really? That's really wonderful. I'm so happy for her.__eou__But I always feel disappointed. I have many problems with English learning.__eou__Honey, cheer up.__eou__I feel confused about the grammars.__eou__I'm sure you'll do fine if you try your best.__eou__And my writing is not good. I feel so frustrated.__eou__Be confident, and never give up.	I know that, mom. But sometimes I'm just sad.	I know that, mom. But sometimes I'm sad.	Keep your chin up. Remember? Nothing is impossible to a willing heart.
1104	4442	just		Yuck. The carrots taste awful and salty. Hi sis, how do you like them?__eou__I like them very much. They are delicious.__eou__Well, you can have all my carrots.__eou__Daniel, hold on for a minute. What are you trying to pull there?	Nothing. Just that I don't care for these carrots.Hi, sis., I saw you buy some chocolate cakes. I am done with the main course. It's about time for some dessert.	Nothing. That I don't care for these carrots.Hi, sis., I saw you buy some chocolate cakes. I am done with the main course. It's about time for some dessert.	Oh, you want my chocolate cakes, so to speak!
1105	4445	just		What courses are you taking?__eou__Chinese, maths, English, chemistry, physics, biology and so on.__eou__What do you think about the teachers?__eou__To be honest, I like most of them, except for my Chinese teacher. She is quite young, but her class is too boring!__eou__That's too bad. Do you have any foreign teachers?__eou__Yes, my oral English teacher is an American. He is from a small town in California.__eou__What is he like?	He is great. He always tells us not to study for exams, and to pay more attention to communication rather than just memorizing.	He is great. He always tells us not to study for exams, and to pay more attention to communication rather than memorizing.	Are you able to follow him?
1106	4446	just		John, why don’t you go and do some gardening? The lawn needs weeding.__eou__Because I’m not in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	Well, don’t sit there, do something. Come and help me in the kitchen.	Help you in the kitchen, I don’t feel like it.
1107	4450	just		Oh, my God. I can't take it any more.__eou__What's wrong, honey? Take it easy.	I am tired of doing that boring work. I just repeat doing counting everyday. It's so terrible.	I am tired of doing that boring work. I repeat doing counting everyday. It's so terrible.	Me too. But I think we can do something else for a change.
1108	4454	just		How's your new car?__eou__Perfect. Couldn't be better!__eou__You made a good choice, then?	It's just what I wanted.	It's what I wanted.	No regrets?
1109	4455	just			Do you know who’s just got married? Old Mc Donald.	Do you know who’s got married? Old Mc Donald.	Never! He’s over 80, isn’t he?
1110	4457	just			I just had a terrible week.	I had a terrible week.	What a shame!
1111	4458	just			I've just got the examination results. I am afraid you haven't passed.	I've got the examination results. I am afraid you haven't passed.	Oh, no! I can't have failed. surely?
1112	4459	just		Are you Elvin?__eou__Elvin Dixon. Who are you?__eou__I'm Mary. I want to say I really admire the software you're designed.__eou__Easy stuff. But thanks. And the admiration is mutual.__eou__It is?__eou__You're selling invoking subscriptions like nobody's business. And we don't even have a working demo yet.	I can't take the credit for that. I'm just Zina's assistant. She's the pro.	I can't take the credit for that. I'm Zina's assistant. She's the pro.	
1113	4461	just		You're being childish. Your nose will heal. And so will your pride, if you let it.__eou__I'll have us ready for Stars.com by the end of next week. After that, I don't know.__eou__Don't know what?	Let's just say there could be some big changes around here.	Let's say there could be some big changes around here.	Is that right? Like what kind of changes?
