Unnamed: 0	id	word	word sense	context	w_word	wo_word	followup
2508	8930	not		Did you order the cake?__eou__Oh, I forgot.	Get on the phone right now. It might not be too late.	Get on the phone right now. It might be too late.	I’m so sorry! OK, so you just want a simple message on it.
2514	8938	not		did you watch the Oscars on Sunday night?__eou__no, but I heard about that Angelina Jolie and Brad Pitt didn't attend.	yes, that was surprising. I heard that they got into a fight and then decided not to go.	yes, that was surprising. I heard that they got into a fight and then decided to go.	they must be the most famous celebrity couple in Hollywood.
2526	8969	not		Good afternoon, Peace restaurant, may I help you?__eou__I'd like to reserve a table for two, my wife and I.__eou__Yes, sir. What time would you like, sir?	I'm not sure. Perhaps around 8 PM.	I'm sure. Perhaps around 8 PM.	Fine, a reserve a table for two at 8 PM, sir, may I have your name, please?
2527	8970	not		How are you, Kim? I haven’t seen you around for a few days.	Oh, I was out sick most of last week. I’m still not completely over it. You’d better not get too close!	Oh, I was out sick most of last week. I’m still completely over it. You’d better get too close!	I’m sorry to hear about that. Why don’t you join me for a hot cup of tea? It’ll be good for you!
2528	8978	not		Jack! Do you want to see a picture of my new puppy?	Sure. I thought people only showed off pictures of their new babies, not new pets!	Sure. I thought people only showed off pictures of their new babies, new pets!	Well, this is my new baby. He’s just as much trouble. That’s for sure! But, he’s a lot of fun!
2529	8981	not		You look really wiped out.__eou__I had meetings back to back all morning. Then the printer broke in the middle of putting together the Six Soap presentation, and the phone rang off the hook from the minute I walked into the office.	Not a good day, I hate to tell you that Mr. Emory wants to see the designs for the Polish Paste Ad tomorrow morning.	A good day, I hate to tell you that Mr. Emory wants to see the designs for the Polish Paste Ad tomorrow morning.	I can’t believe it! I guess I’ll be here until ten again tonight!
2532	8987	not		That girl looks very attractive, doesn’t she?	Do you think so? I don’t like girls who look like that. I like girls who are not too slim. If you like her, go and talk to her.	Do you think so? I don’t like girls who look like that. I like girls who are too slim. If you like her, go and talk to her.	I’d like to, but there’s her boyfriend. He’s very broad-shouldered.
2535	8994	not		Do you like Barry?	No, not very much. He's too ambitious and dishonest.	No, very much. He's too ambitious and dishonest.	I agree. I like his brother Paul. They are not alike.
2538	8999	not		Do you do a lot of your shopping online?	Not really. I like looking on the internet at what’s available, but I usually prefer to actually see and touch what I’m buying before I pay for it. Sometimes, I’ll look at something in a shop, but lat	Really. I like looking on the internet at what’s available, but I usually prefer to actually see and touch what I’m buying before I pay for it. Sometimes, I’ll look at something in a shop, but lat	No. I’m a little worried about security. You never know who’s trying to find out your codes and passwords. Aren’t you worry about that?
2548	9046	not		Hi, Susan!__eou__Hi, Lily! How is everything?	Not so well. I've come down with the flu.	So well. I've come down with the flu.	I’m sorry to hear that.Take care of yourself.
2549	9049	not		Don't I know you?	I'm not sure.You look familiar.	I'm sure.You look familiar.	You're Mr.Stevenson, right?
2551	9089	not		Jack, do say good-bye for me to the host. I've got to run.__eou__Why are you in such a hurry?	My old man does not allow me to go back later than 11 p. m. Bye!	My old man does allow me to go back later than 11 p. m. Bye!	Bye!
2552	9092	not		Oh, what a pleasant surprise! Don't you remember me?	Mr.Black, if I'm not mistaken.	Mr.Black, if I'm mistaken.	Right! Glad to see you here.
2554	9115	not		Julia and Anne have both taken dance lessons.They want to be famous dancer, I think.	Yet Julia is not a patch on Anne because she's not as diligent and clever as Anne.	Yet Julia is a patch on Anne because she's as diligent and clever as Anne.	I don't see much difference, anyway.
2556	9128	not		What's going on?	Not much.	Much.	This Friday, I'm throwing a party.
2557	9132	not		What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?
2563	9156	not		Turn on the TV, please.__eou__OK.	What's wrong with the TV? It isn't clear and the color's not right.	What's wrong with the TV? It isn't clear and the color's right.	I don't know. Maybe it's broken.
2564	9157	not		You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?
