pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
162	163	just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	200	42	42	You're welcome! Feel free to stay and browse around, I'm here if you have any questions or need any help. I can also recommend some topics or conversations if you're interested. Have a great day!	you're welcome! feel free to stay and browse around, i'm here if you have any questions or need any help. i can also recommend some topics or conversations if you're interested. have a great day!	You're welcome! Feel free to stay and browse around, I'm here if you have any questions or need any help. I can also recommend some topics or conversations if you're interested. Have a great day!	-19.831989526748657	-23.03488826751709	-0.4131664484739303	-0.4798935055732727	48	48	-19.831989526748657	-23.03488826751709	-0.4131664484739303	-0.4798935055732727	3.2028987407684326	0.0667270570993423	True	True	Ok.	just	0.0667270570993423	3.2028987407684326	0	"Speaker 1: Is there something I can help you with?
Speaker 2: No, I'm just browsing. Thanks anyway.
Speaker 1: "	"Speaker 1: Is there something I can help you with?
Speaker 2: No, I'm browsing. Thanks anyway.
Speaker 1: "	Speaker 1
163	164	just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	chat	0.9	1.0	20260416	120856176	50	50	200	43	39	Cookies sound good! What kind of cookies do you have?	cookies sound good! what kind of cookies do you have?	Cookies sound good! What kind of cookies do you have?	-5.384417653083801	-6.516642093658447	-0.3167304501814	-0.3833318878622616	17	17	-5.384417653083801	-6.516642093658447	-0.3167304501814	-0.3833318878622616	1.132224440574646	0.0666014376808615	True	True	That's fine with me.	just	0.0666014376808615	1.132224440574646	0	"Speaker 1: I'm hungry. Do we have anything to eat?
Speaker 2: Just a few cookies.
Speaker 1: "	"Speaker 1: I'm hungry. Do we have anything to eat?
Speaker 2: A few cookies.
Speaker 1: "	Speaker 1
164	165	just	discourse_particle	36	3236	just	h	Can I help you?__eou__I'd like the double cheese burger meal, please.__eou__What kind of drink would you like with that?	Just coke will be fine.	Coke will be fine.	Would you like a super size meal? Only 2 RIB more, you'll get large coke and fries instead of medium. And today we are offering free toys all the meal boxes.	0.01050724578	P	Just coke will be fine.	nucleus	chat	0.9	1.0	20260416	128170482	50	50	200	14	13	So to confirm, you'd like to order:	so to confirm, you'd like to order:	So to confirm, you'd like to order:\n\n* A double cheeseburger meal\n* With a drink of Coke\n\nIs that correct?	-22.20927941799164	-23.20194780826569	-1.480618627866109	-1.5467965205510457	15	15	-22.20927941799164	-23.20194780826569	-1.480618627866109	-1.5467965205510457	0.992668390274048	0.0661778926849363	True	True	Would you like a super size meal? Only 2 RIB more, you'll get large coke and fries instead of medium. And today we are offering free toys all the meal boxes.	just	0.0661778926849363	0.992668390274048	0	"Speaker 1: Can I help you?
Speaker 2: I'd like the double cheese burger meal, please.
Speaker 1: What kind of drink would you like with that?
Speaker 2: Just coke will be fine.
Speaker 1: "	"Speaker 1: Can I help you?
Speaker 2: I'd like the double cheese burger meal, please.
Speaker 1: What kind of drink would you like with that?
Speaker 2: Coke will be fine.
Speaker 1: "	Speaker 1
165	166	just	discourse_particle	19	9268	just	h	Hi, Jane. How are you doing this morning?	I’m all right, thanks. Just a little tired.	I’m all right, thanks. A little tired.	Late night?	0.02913338124	P	I’m all right, thanks. Just a little tired.	nucleus	chat	0.9	1.0	20260416	276218034	50	50	200	12	12	I'm sure you'll perk up soon. It's always great to have a fresh start in the morning. So, what's on your agenda for today?	i'm sure you'll perk up soon. it's always great to have a fresh start in the morning. so, what's on your agenda for today?	I'm sure you'll perk up soon. It's always great to have a fresh start in the morning. So, what's on your agenda for today?	-19.36628949642181	-21.807517528533936	-0.523413229633022	-0.5893923656360524	37	37	-19.36628949642181	-21.807517528533936	-0.523413229633022	-0.5893923656360524	2.4412280321121216	0.0659791360030304	True	True	Late night?	just	0.0659791360030304	2.4412280321121216	0	"Speaker 1: Hi, Jane. How are you doing this morning?
Speaker 2: I’m all right, thanks. Just a little tired.
Speaker 1: "	"Speaker 1: Hi, Jane. How are you doing this morning?
Speaker 2: I’m all right, thanks. A little tired.
Speaker 1: "	Speaker 1
166	167	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	37	36	No worries at all! Feel free to take your time, and I'll be here if you need any assistance.	no worries at all! feel free to take your time, and i'll be here if you need any assistance.	No worries at all! Feel free to take your time, and I'll be here if you need any assistance.	-12.812019348144531	-14.656803369522097	-0.4575721195765904	-0.5234572631972176	28	28	-12.812019348144531	-14.656803369522097	-0.4575721195765904	-0.5234572631972176	1.844784021377564	0.0658851436206272	True	True	Need a gift for your girlfriend or wife?	just	0.0658851436206272	1.844784021377564	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
167	168	just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P	I just want a light wave. I look really silly if my hair is too curly.	nucleus	chat	0.9	1.0	20260416	1143903539	50	50	200	35	35	A light wave it is then. We can use the gentle setting on the curling iron to achieve a subtle, natural-looking wave. And don't worry, we won't overdo it - we'll stop and check as we go to make sure it's not too curly for your liking.	a light wave it is then. we can use the gentle setting on the curling iron to achieve a subtle, natural-looking wave. and don't worry, we won't overdo it - we'll stop and check as we go to make sure it's not too curly for your liking.	A light wave it is then. We can use the gentle setting on the curling iron to achieve a subtle, natural-looking wave. And don't worry, we won't overdo it - we'll stop and check as we go to make sure it's not too curly for your liking.	-36.03482151031494	-40.227676033973694	-0.563044086098671	-0.628557438030839	64	64	-36.03482151031494	-40.227676033973694	-0.563044086098671	-0.628557438030839	4.192854523658752	0.065513351932168	True	True	All right. What if we leave your bangs straight and just perm the sides and back?	just	0.065513351932168	4.192854523658752	1	"Speaker 1: Hmm. Not bad. I think I look younger with shorter hair.
Speaker 2: Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?
Speaker 1: I just want a light wave. I look really silly if my hair is too curly.
Speaker 2: "	"Speaker 1: Hmm. Not bad. I think I look younger with shorter hair.
Speaker 2: Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?
Speaker 1: I want a light wave. I look really silly if my hair is too curly.
Speaker 2: "	Speaker 2
168	169	just	discourse_particle	36	3236	just	h	Can I help you?__eou__I'd like the double cheese burger meal, please.__eou__What kind of drink would you like with that?	Just coke will be fine.	Coke will be fine.	Would you like a super size meal? Only 2 RIB more, you'll get large coke and fries instead of medium. And today we are offering free toys all the meal boxes.	0.01050724578	P	Just coke will be fine.	nucleus	chat	0.9	1.0	20260416	128170482	50	50	200	38	34	So to confirm, you'd like to order a double cheese burger meal with a side and a drink, correct?	so to confirm, you'd like to order a double cheese burger meal with a side and a drink, correct?	So to confirm, you'd like to order a double cheese burger meal with a side and a drink, correct?	-10.893105268478394	-12.72293186187744	-0.3890394738742283	-0.45439042363848	28	28	-10.893105268478394	-12.72293186187744	-0.3890394738742283	-0.45439042363848	1.829826593399048	0.0653509497642517	True	True	Would you like a super size meal? Only 2 RIB more, you'll get large coke and fries instead of medium. And today we are offering free toys all the meal boxes.	just	0.0653509497642517	1.829826593399048	0	"Speaker 1: Can I help you?
Speaker 2: I'd like the double cheese burger meal, please.
Speaker 1: What kind of drink would you like with that?
Speaker 2: Just coke will be fine.
Speaker 1: "	"Speaker 1: Can I help you?
Speaker 2: I'd like the double cheese burger meal, please.
Speaker 1: What kind of drink would you like with that?
Speaker 2: Coke will be fine.
Speaker 1: "	Speaker 1
169	170	just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P	Of course, but we aren't going out, we're just friends.	nucleus	chat	0.9	1.0	20260416	1538830971	50	50	200	8	8	Thank you for clarifying! In that case, I think I got a little ahead of myself. Since you're just friends, I shouldn't assume anything. How about I just appreciate your friendship and we can enjoy each other's company without any romantic expectations?	thank you for clarifying! in that case, i think i got a little ahead of myself. since you're just friends, i shouldn't assume anything. how about i just appreciate your friendship and we can enjoy each other's company without any romantic expectations?	Thank you for clarifying! In that case, I think I got a little ahead of myself. Since you're just friends, I shouldn't assume anything. How about I just appreciate your friendship and we can enjoy each other's company without any romantic expectations?	-32.70782256126404	-36.40916574001312	-0.5738214484432287	-0.6387572936844408	57	57	-32.70782256126404	-36.40916574001312	-0.5738214484432287	-0.6387572936844408	3.701343178749085	0.0649358452412121	True	True	Okay, that's good.	just	0.0649358452412121	3.701343178749085	1	"Speaker 1: Do you mind if I ask your friend out?
Speaker 2: Of course, but we aren't going out, we're just friends.
Speaker 1: "	"Speaker 1: Do you mind if I ask your friend out?
Speaker 2: Of course, but we aren't going out, we're friends.
Speaker 1: "	Speaker 1
170	171	just	discourse_particle	25	1001	just	h	Hello! Are you shopping here today? Haven't I seen you in some flea markets and thrift shops a couple of times?	I'm just comparing prices.	I'm comparing prices.	You should! This thrift shop is really cheap, though, you have to pay cash here.	0.02709035556	P	I'm just comparing prices.	nucleus	chat	0.9	1.0	20260416	136881677	50	50	200	26	26	Smart move! Comparing prices is always a good idea. Are you looking for something in particular or just browsing?	smart move! comparing prices is always a good idea. are you looking for something in particular or just browsing?	Smart move! Comparing prices is always a good idea. Are you looking for something in particular or just browsing?	-9.247537016868591	-11.064987421035768	-0.3302691791738782	-0.3951781221798488	28	28	-9.247537016868591	-11.064987421035768	-0.3302691791738782	-0.3951781221798488	1.8174504041671755	0.0649089430059705	True	True	You should! This thrift shop is really cheap, though, you have to pay cash here.	just	0.0649089430059705	1.8174504041671755	0	"Speaker 1: Hello! Are you shopping here today? Haven't I seen you in some flea markets and thrift shops a couple of times?
Speaker 2: I'm just comparing prices.
Speaker 1: "	"Speaker 1: Hello! Are you shopping here today? Haven't I seen you in some flea markets and thrift shops a couple of times?
Speaker 2: I'm comparing prices.
Speaker 1: "	Speaker 1
171	172	just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P	Of course, but we aren't going out, we're just friends.	nucleus	chat	0.9	1.0	20260416	1538830971	50	50	200	11	11	Well, in that case, I'll be honest and say that I've had a crush on you for a while now. Would you be open to the possibility of exploring something romantic with me?	well, in that case, i'll be honest and say that i've had a crush on you for a while now. would you be open to the possibility of exploring something romantic with me?	Well, in that case, I'll be honest and say that I've had a crush on you for a while now. Would you be open to the possibility of exploring something romantic with me?	-27.10476624965668	-29.95925712585449	-0.6160174147649244	-0.6808922074057839	44	44	-27.10476624965668	-29.95925712585449	-0.6160174147649244	-0.6808922074057839	2.854490876197815	0.0648747926408594	True	True	Okay, that's good.	just	0.0648747926408594	2.854490876197815	1	"Speaker 1: Do you mind if I ask your friend out?
Speaker 2: Of course, but we aren't going out, we're just friends.
Speaker 1: "	"Speaker 1: Do you mind if I ask your friend out?
Speaker 2: Of course, but we aren't going out, we're friends.
Speaker 1: "	Speaker 1
