id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
4132	not	[NO CONTEXT]	No, I'm not.	No, I'm.	Well, don't get bend on a ship about it.	-60.184410095214844	-58.580047607421875	7.281867948471023e-27	3.622501504100756e-26	-1.6043624877929688	0.2010176652853775	False
4134	not	[NO CONTEXT]	Sorry, Sally, it's not your fault.	Sorry, Sally, it's your fault.	So, what's the problem?	-20.1796875	-20.283203125	1.7221583123569723e-09	1.5528045948565137e-09	0.103515625	1.1090631223409715	False
4136	not	[NO CONTEXT]	that may be true. But I’m sure you’re able to find a balance between them. Why not try it?	that may be true. But I’m sure you’re able to find a balance between them. Why try it?	I turned down quite a few offers before for her sake. But I’m a senior now, I don’t want to miss the chance this time.	-96.84033966064453	-95.2116470336914	8.765462977127508e-43	4.4679374075631964e-42	-1.628692626953125	0.1961858946879959	False
4138	not	[NO CONTEXT]	career path? I'm not sure.	career path? I'm sure.	what kind of job do you want after graduation?	-31.321563720703125	-30.516876220703125	2.4958455790200157e-14	5.580704825407732e-14	-0.8046875	0.4472276633691456	False
4141	not	[NO CONTEXT]	yeah, but I’m not there for fun. I have to remain professional and if I get distracted, the manager would be pretty upset.	yeah, but I’m there for fun. I have to remain professional and if I get distracted, the manager would be pretty upset.	that’s true. I’m wondering did you learn anything from the job?	-52.611083984375	-52.23291015625	1.416760821773516e-23	2.0679276749642394e-23	-0.378173828125	0.6851113986846836	False
4142	not	[NO CONTEXT]	Yes, I can, but not very well.	Yes, I can, but very well.	Can you understand your Spanish teacher?	-31.5950927734375	-36.0819091796875	1.8985653622833462e-14	2.1371054248284122e-16	4.48681640625	88.83817055659675	False
4144	not	[NO CONTEXT]	I'll do it someday. But it's not the right time now. I have to learn a lot by working as an employee.	I'll do it someday. But it's the right time now. I have to learn a lot by working as an employee.	it sounds like you've got a perfect plan.	-40.552734375	-41.00244140625	2.4443941453126154e-18	1.5590712129536428e-18	0.44970703125	1.567852786327661	False
4145	not	[NO CONTEXT]	hi. I’m feeling very nervous. I just had a test and I’m not sure how well or how badly I did.	hi. I’m feeling very nervous. I just had a test and I’m sure how well or how badly I did.	it’s not use worrying about it now. you’Ve done test and you can’t change any of your answers.	-94.2158203125	-93.134765625	1.209453373691546e-41	3.5652108185496723e-41	-1.0810546875	0.33923754729981204	False
4149	not	[NO CONTEXT]	Not really. They all seem to focus on the election. There have been several letters printed in the chronicle regarding that controversial article on drugs that they printed last week.	really. They all seem to focus on the election. There have been several letters printed in the chronicle regarding that controversial article on drugs that they printed last week.	I’m not surprised. That article certainly added fuel to the debate. Ok. Thanks. Can you leave two articles and the advertisements with me? I’d like to read them.	-122.93270874023438	-120.75277709960938	4.083221586775069e-54	3.611895952493978e-53	-2.179931640625	0.11304925835296127	False
4150	not	[NO CONTEXT]	Of course not, but sometimes the results make you think about yourself and what you do. According to the jealousy test, I’m quite a jealous type of person. Perhaps I need to control my jealousy.	Of course, but sometimes the results make you think about yourself and what you do. According to the jealousy test, I’m quite a jealous type of person. Perhaps I need to control my jealousy.	You’re right. It’s sometimes hard to tell which pages are advertisement and which ones are articles.	-61.661590576171875	-61.611114501953125	1.66230789446111e-27	1.7483683977442022e-27	-0.05047607421875	0.9507766764749753	False
4153	not	[NO CONTEXT]	Why not! It’s a classic; in fact, it’s one of my favorite novels.	Why! It’s a classic; in fact, it’s one of my favorite novels.	But it’s so old.	-20.5771484375	-18.96728515625	1.157332050217578e-09	5.789122239496333e-09	-1.60986328125	0.19991494432811777	False
4154	not	[NO CONTEXT]	I’m not sure I like the idea of that. I don’t want people copying me or other people. It could be very confusing.	I’m sure I like the idea of that. I don’t want people copying me or other people. It could be very confusing.	According to the article, you have no real need to worry. Research nowadays is focussing on cloning parts of a human body to replace damaged or lost parts, not on recreating a whole human.	-124.92959976196289	-125.87798690795898	5.543246570717415e-55	2.1472612796398024e-55	0.9483871459960938	2.5815426484322765	False
4158	not	[NO CONTEXT]	Sure.That’s not a problem.Do you have the list of courses you want to taketh semester?	Sure.That’s a problem.Do you have the list of courses you want to taketh semester?	Yeah. Here’s my list. I’m not sure if the class schedule will allow me to take all of them though.	-62.8753662109375	-63.0177001953125	4.938276545485118e-28	4.283122966213521e-28	0.142333984375	1.1529616554181688	False
4160	not	[NO CONTEXT]	Alright everyone settle down. Let’s get started.As you know, an important aspect of becoming a good citizen is understanding the genesis of our legal system. It is not enough to simply memorize our laws, it is necessary that we comprehend why and how they were formed. This brings me to our topic for today. Does anyone know what we celebrate on May first?	Alright everyone settle down. Let’s get started.As you know, an important aspect of becoming a good citizen is understanding the genesis of our legal system. It is enough to simply memorize our laws, it is necessary that we comprehend why and how they were formed. This brings me to our topic for today. Does anyone know what we celebrate on May first?	Cinct de mayo?	-45.015625	-45.046875	2.818139343412657e-20	2.73143431102089e-20	0.03125	1.0317434074991028	False
4161	not	[NO CONTEXT]	Madam I’m not trying to kiss you! I am trying to demonstrate how to apply CPR in the case of an emergency.	Madam I’m trying to kiss you! I am trying to demonstrate how to apply CPR in the case of an emergency.	Well, OK. But no French kissing!	-42.244140625	-44.19580078125	4.504046170963502e-19	6.39746026895571e-20	1.95166015625	7.040365991516694	False
4162	not	[NO CONTEXT]	I’m not sure.	I’m sure.	You honestly have no idea?	-25.06396484375	-26.63818359375	1.3027418765678752e-11	2.698881754387394e-12	1.57421875	4.82696907506264	False
4170	not	[NO CONTEXT]	I’m not joking. I got accepted!	I’m joking. I got accepted!	I’m so happy for you!	-13.7100830078125	-14.16839599609375	1.1111855963786774e-06	7.026576865453383e-07	0.45831298828125	1.5814038864954183	False
4171	not	[NO CONTEXT]	I work so hard that I do not have the energy to exercise.	I work so hard that I do have the energy to exercise.	That is just an excuse.You can always find some time to exercise.	-43.727783203125	-46.6796875	1.021562751126118e-19	5.336657138240665e-21	2.951904296875	19.142371800615553	False
4189	not	[NO CONTEXT]	Oh, I see. She told me that she had learned very quickly how to pour oil on troubled waters, but not to pour oil on the flame.	Oh, I see. She told me that she had learned very quickly how to pour oil on troubled waters, but to pour oil on the flame.	She is a clever mother.	-27.880859375	-27.41796875	7.789267572205262e-13	1.2374494497364362e-12	-0.462890625	0.6294614760921583	False
4192	not	[NO CONTEXT]	I wish you would not be so selfish.	I wish you would be so selfish.	Selfishness is one human beings instincts. It is very difficult to get it out root and branch.	-85.65338134765625	-86.5386962890625	6.327164478530857e-38	2.6104881766618154e-38	0.88531494140625	2.4237476097753383	False
4197	not	[NO CONTEXT]	The trouble is not that. It is that he may suddenly remember something I promised him a couple of weeks ago, out of a clear blue sky. Then he complains that I have gone back on my words.	The trouble is that. It is that he may suddenly remember something I promised him a couple of weeks ago, out of a clear blue sky. Then he complains that I have gone back on my words.	Does he do that with his Dad? I mean, does he complain things to his father?	-65.906494140625	-65.1524658203125	2.38327014762969e-29	5.065748352372797e-29	-0.7540283203125	0.4704675364526084	False
4210	not	[NO CONTEXT]	Well, they' re not here.They are in the dustbin.	Well, they' re here.They are in the dustbin.	In the dustbin! Why didn't you tell me before?	-32.39811706542969	-32.35670471191406	8.505043406510899e-15	8.864651997696278e-15	-0.041412353515625	0.959433422622926	False
4212	not	[NO CONTEXT]	I understand that. But I think maybe it's not a date. You are taking the matter too much to heart.	I understand that. But I think maybe it's a date. You are taking the matter too much to heart.	Maybe. But it still gets on my nerves.	-34.69842529296875	-34.813323974609375	8.52443030834452e-16	7.599158468217285e-16	0.114898681640625	1.121759776953868	False
4234	not	[NO CONTEXT]	But that should not be the reason for you to lose heart.	But that should be the reason for you to lose heart.	I’m at the end of tether. I run out of ideas.	-51.76820373535156	-50.870330810546875	3.29120382962587e-23	8.077854687578288e-23	-0.8978729248046875	0.4074353843832962	False
4238	not	[NO CONTEXT]	Don’t you see many parents are forcing there children’s hands to learn something they think important to their children. But the children are not interested in it at all.	Don’t you see many parents are forcing there children’s hands to learn something they think important to their children. But the children are interested in it at all.	You said it. Many parents just don’t understand know how to educate their children.	-49.695343017578125	-49.982879638671875	2.6156928857533207e-22	1.9620550271295104e-22	0.28753662109375	1.3331394122926734	False
4241	not	[NO CONTEXT]	Why not go and see a doctor?	Why go and see a doctor?	I never trust those stupid doctors.	-33.2666015625	-34.28515625	3.568605247257218e-15	1.288682198792405e-15	1.0185546875	2.7691895260144643	False
4242	not	[NO CONTEXT]	Not at all.This dress certainly shows your good taste.	at all.This dress certainly shows your good taste.	That's quite a compliment coming from you.	-29.816162109375	-29.253570556640625	1.1246187614890102e-13	1.9739481067304276e-13	-0.562591552734375	0.5697306619431783	False
4247	not	[NO CONTEXT]	Yes. An automatic message says your phone is not in service.	Yes. An automatic message says your phone is in service.	Really? I had no idea. Let me check.Yes, it's dead. There's no dial tone.	-68.34442138671875	-70.05999755859375	2.0815887059487162e-30	3.7439467068093633e-31	1.715576171875	5.55987803502329	False
