id	word	context	w_word	wo_word	followup	with-without_diff
3103	just	Excuse me.__eou__Yeah?__eou__I've never used this place before.Can you give me some idea what I need to do?	You just put quarters in the machines.It' s easy.	You put quarters in the machines.It' s easy.	Yes, but ... well ...	0.047053352845246366
3105	just	Dad, I’d like to borrow some money.__eou__Sure, Johnny, how much do you need? five bucks?__eou__Come on, Dad, I need thirty thousand. I wanna get into the market. You know, I’m tired of hearing all this news about the economic downturn, the inevitable recession, people stuffing their money in their mattresses. I look at this as an opportunity. This is a chance for me to get a jump start on building my nest egg.	I don’t know about that.with all the uncertainty in the markets right now, it would be a very unwise decision to invest. I don’t know if you’re aware son, but there has been a lot of turmoil in the markets recently. There have already been half a million layoffs in the last few months, and we have no idea how the proposed stimulus package will impact the economy. There’s just too much instability. I wouldn’t feel comfortable investing in this climate.	I don’t know about that.with all the uncertainty in the markets right now, it would be a very unwise decision to invest. I don’t know if you’re aware son, but there has been a lot of turmoil in the markets recently. There have already been half a million layoffs in the last few months, and we have no idea how the proposed stimulus package will impact the economy. There’s too much instability. I wouldn’t feel comfortable investing in this climate.	But look at it this way, every challenge is an opportunity.And anyway, I’m not talking about investing in the domestic market. There are emerging markets that promise great returns. Look at China, for example.they have 1.4 billion people, half a billion of whom have recently entered the middle class. Here alone, the aggregate demand for consumer goods represents an amazing wealth generating opportunity.	0.013251066998229533
3107	just	I really appreciate your driving me around.__eou__It's no problem. I have time today, and I think it's important that you find a good place.	It would be hard for just me to do it. I don't know the city at all.	It would be hard for me to do it. I don't know the city at all.	So what do you see in there?	-0.08202391796283903
3120	just	Ah! No! Damn it!__eou__It's a blackout. Now I can't see Seinfeld.	So what? I just lost one hour's worth of work.	So what? I lost one hour's worth of work.	Really? How could you do that? Don't you save every couple minutes?	0.06016762027373668
3133	just	Ben, what are you doing?	Well, I would say that I’m just drifting - - - here, in the pool.	Well, I would say that I’m drifting - - - here, in the pool.	Why?	0.05029215262486364
3139	just	Look, all you do is press that button and it’s ready to use.__eou__Then what about the wire?	Just make sure you never touch the wire.	Make sure you never touch the wire.	So I know. Thanks.	0.012873532291074685
3170	just	Look out! A small boy is rushing out blindly.__eou__Gee, how dangerous! I've almost knocked him down.	You stopped just in time. Good for you!	You stopped in time. Good for you!	I braked as hard as I could.	0.023493815824182196
3171	just	have you moved into your new house yet, Michael?	We just moved in yesterday, actually.	We moved in yesterday, actually.	so, what do you think about the place? Are you glad that you moved in?	0.046980657139602755
3172	just	Read Jimmy's card to me please, Janey.	I have just arrived in Scotland and I'm staying at a Youth Hostel.	I have arrived in Scotland and I'm staying at a Youth Hostel.	Eh?	0.0897615269916816
3183	just	Do you like cooking?__eou__I love it. I really enjoy creating a meal from various ingredients and watching my friends enjoy it.It gives me a real sense of satisfaction.Do you enjoy cooking?__eou__I don’t like it.It takes up too much time and I really hate having it clean up after the meal. I can’t stand doing the washing up, drying up and putting all the dishes and cutlery away.	You can ask the guests for help. My guests usually insist on doing the washing up. I just have to remind them where everything goes.	You can ask the guests for help. My guests usually insist on doing the washing up. I have to remind them where everything goes.	So what kinds of dishes do you usually make? I know you like Italian food.	0.04522968684401674
3214	just	Hi, you said that you might need some help with preparing dinner.What would you like me to do?__eou__Thanks for coming over to help. I really appreciate it.First, could you peel the vegetables? I’Ve put them all in the sink and there is a peeler.__eou__Ok, I’ll peel the vegetables and you chop them. I’m terrible at chopping vegetables. I always seem to chop them into pieces that are either too big or too small.Wow, you can chop vegetables really quickly	After you’Ve chopped the vegetables, could you fry the meat in a little oil? Just use a very small amount of oil.Fry the meat until it is cooked, then we will add some spices to flavor it.	After you’Ve chopped the vegetables, could you fry the meat in a little oil? Use a very small amount of oil.Fry the meat until it is cooked, then we will add some spices to flavor it.	Which spices are you going to add to the meat?	0.005315565609846917
3236	just	Can I help you?__eou__I'd like the double cheese burger meal, please.__eou__What kind of drink would you like with that?	Just coke will be fine.	Coke will be fine.	Would you like a super size meal? Only 2 RIB more, you'll get large coke and fries instead of medium. And today we are offering free toys all the meal boxes.	0.010507245784097563
3255	just	is that your rabbit?	Yes, I just adopted her from the humane society this weekend.	Yes, I adopted her from the humane society this weekend.	that's good of you. why did you decide to get a rabbit.	0.04101890313504919
3256	just	this bloody computer!__eou__what seems to be the problem?	My computer just crashed again for the third time today!	My computer crashed again for the third time today!	what were you doing when it crashed?	0.07188068518891999
3269	just	Hello. Is Becky there, please?	Just a moment, please. I’ll see if she’s free.	A moment, please. I’ll see if she’s free.	Thanks.	0.18283941178094798
3282	just	I think this spring is a good time for us to start looking.__eou__We should plan to move out of here before July. I'm tired of living in apartments.	I know, dear. I am too. But we've just been too busy to look for a house.	I know, dear. I am too. But we've been too busy to look for a house.	We need to find a good realtor.	-0.02388395704800539
3286	just	Morgan, can I ask you a question?__eou__sure, what is it?	I was just wondering if many Chinese people take their leftover food home from a restaurant.	I was wondering if many Chinese people take their leftover food home from a restaurant.	in most cities in China, doggie bags are quite uncommon.	0.014078668427597307
3301	just	it’s so great to be here! I’m so excited to help you and my daughter with your new home!__eou__we’re glad that you’re here. Would you like a tour of the house?__eou__that’d be great, but could I have a cup of tea first?	Sure, I’ll just go put the kettle on. Why don’t you have a seat on the sofa and I’ll go take care of things in the kitchen.	Sure, I’ll go put the kettle on. Why don’t you have a seat on the sofa and I’ll go take care of things in the kitchen.	that would be lovely, thanks.	-0.005591690403918825
