id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode
3265	not	How can I help you?__eou__Yes, I would like to look at some of your products.__eou__Did you have anything specific in mind?	Well, to be honest, I mostly use Sarah Winter products now.But I'm not happy with them. So I would like to change companies.	Well, to be honest, I mostly use Sarah Winter products now.But I'm happy with them. So I would like to change companies.	Well, you made a good choice. Coming to us, I mean.We have a full range of products from cosmetics to skin cleansers and moisturizers.	-138.94397819042206	-143.5031224489212	-3.6564204786953174	-3.8784627688897624	38	37	-114.99051415920258	-111.2228171825409	-2.8747628539800645	-2.7805704295635225	40	40	-515.1445925235748	-517.7314078807831	-3.5773930036359363	-3.620499355809672	144	143	True	True
3273	not	You’re working hard, George. What are you doing?__eou__I’m making a bookcase. Give me that hammer please, Dan.__eou__Which hammer. This one?	No, not that one. The big one.	No, that one. The big one.	Here you are.	-14.857521533966064	-17.78549814224243	-0.7819748175771613	-0.9880832301245795	19	18	-21.002089142799377	-16.2877037525177	-1.6155453186768751	-1.2529002886552076	13	13	-387.87618494033813	-389.0481780767441	-3.7295787013494053	-3.7771667774441173	104	103	True	True
3295	not	Wow, Amy, look at that number.__eou__What's so great about it?__eou__What do you mean? It's a scrim.	Not to me, I wouldn't be caught dead in that.	To me, I wouldn't be caught dead in that.	I love that kind of stuff.	-40.314125776290894	-50.646931409835815	-1.832460262558677	-2.4117586385636103	22	21	-30.66908597946167	-28.726818084716797	-1.9168178737163544	-1.7954261302947998	16	16	-381.8975365161896	-391.9956409931183	-3.7077430729727143	-3.8430945195403754	103	102	True	True
3302	not	how is your house hunting going?	Not very well. I haven’t found anything within my price range yet.	Very well. I haven’t found anything within my price range yet.	how much are you looking to spend?	-51.4878876209259	-74.88595044612885	-2.1453286508719125	-3.2559108889621236	24	23	-24.336138010025024	-22.776607155799866	-1.431537530001472	-1.3398004209294039	17	17	-332.36191523075104	-352.6507977247238	-4.207112851022165	-4.521164073393895	79	78	True	True
3322	not	Isn't it past your bedtime already?	I am not sleepy.	I am sleepy.	It's getting late, and you have to wake up early tomorrow.	-29.59648358821869	-33.27421796321869	-2.1140345420156206	-2.559555227939899	14	13	-24.80834972858429	-29.52683699131012	-1.0786239012427952	-1.2837755213613096	23	23	-312.7459570169449	-318.13226449489594	-4.115078381801906	-4.241763526598612	76	75	True	True
3323	not	Do you have any idea what time it is?__eou__My bad. I didn't realize that it was so late.__eou__Do you really think that that excuses your tardiness?	Of course not. I really did lose track of time.	Of course. I really did lose track of time.	Didn't I tell you to call when you're running late?	-27.877111196517944	-36.99364376068115	-1.3274814855484736	-1.8496821880340577	21	20	-41.28837072849274	-40.574557065963745	-1.8767441240223972	-1.8442980484528975	22	22	-381.26944518089294	-388.59881687164307	-3.2868055619042496	-3.3791201467099397	116	115	True	True
3327	not	Do you know how late it is?__eou__My fault. I didn't realize what time it was.__eou__I hope you don't think that excuse lets you off the hook.	Not really. I'm telling the truth.	Really. I'm telling the truth.	Haven't I asked you to call if you're going to be home late?	-36.73957681655884	-42.92753219604492	-2.0410876009199352	-2.5251489527085247	18	17	-58.64158356189728	-57.25719594955444	-2.3456633424758913	-2.2902878379821776	25	25	-403.58867740631104	-408.0610235929489	-3.479212736261302	-3.548356726895208	116	115	True	True
3354	not	What's for dinner tonight?__eou__What are you planning on cooking?	I'm not making anything.	I'm making anything.	If you plan on eating, you are.	-39.47042512893677	-47.454187631607056	-2.6313616752624513	-3.3895848308290755	15	14	-47.2612669467926	-48.74592852592468	-2.6256259414884777	-2.7081071403291492	18	18	-321.75919580459595	-319.8252387046814	-3.972335750674024	-3.9978154838085174	81	80	True	True
3360	not	What's the side dish that you're making for dinner?	I'm not sure. I was thinking of making a vegetable.	I'm sure. I was thinking of making a vegetable.	What kind of vegetable are you thinking about making?	-41.7210214138031	-59.457982778549194	-1.8964100642637773	-2.8313325132642473	22	21	-17.204512238502502	-17.99810779094696	-0.9055006441317106	-0.9472688311024716	19	19	-309.639688372612	-328.0737360715866	-3.686186766340619	-3.9526956153203208	84	83	True	True
3380	not	Are we going to have dinner tonight?__eou__What are you planning on making?	I'm not cooking dinner.	I'm cooking dinner.	The only way you're eating tonight is if you cook.	-49.48781108856201	-40.72413921356201	-3.299187405904134	-2.9088670866830006	15	14	-43.29385197162628	-51.41141676902771	-2.0616119986488703	-2.448162703287034	21	21	-327.4929484128952	-338.8557685613632	-3.8080575396848277	-3.986538453663097	86	85	True	True
3386	not	I really feel like eating a salad.__eou__What kind are you going to make?	I'm really not sure.	I'm really sure.	I really like Caesar salads.	-41.163843631744385	-41.34478235244751	-2.7442562421162924	-2.9531987394605363	15	14	-37.370073318481445	-36.089656710624695	-2.4913382212320965	-2.4059771140416464	15	15	-342.11971735954285	-346.6540458202362	-4.223700214315344	-4.333175572752952	81	80	True	True
3387	not	I really want to make a salad.__eou__Do you know what kind of salad that you want?	I'm not sure what kind that I want.	I'm sure what kind that I want.	I usually make a Caesar salad.	-44.37402296066284	-51.16109037399292	-2.3354748926664652	-2.8422827985551624	19	18	-47.50542986392975	-48.44927167892456	-2.9690893664956093	-3.028079479932785	16	16	-354.34571874141693	-359.23764169216156	-3.9814125701282803	-4.082245928320018	89	88	True	True
3404	not	It's time for bed.	I'm not ready to go to sleep. I'm not tired.	I'm ready to go to sleep. I'm tired.	It's quite late, and you have an early day tomorrow.	-32.706462144851685	-37.84100568294525	-1.4220200932544211	-1.8019526515688216	23	21	-24.88113796710968	-37.15721011161804	-1.1309608166868037	-1.6889640959826382	22	22	-310.95455968379974	-323.4311535358429	-3.7921287766317042	-4.042889419198036	82	80	True	True
3405	not	Shouldn't you already be in bed?	I can't sleep. I'm really not all that tired.	I can't sleep. I'm really all that tired.	You need to get some rest, as you have to get up early in the morning.	-41.656742334365845	-46.544166803359985	-1.8934882879257202	-2.2163888953980946	22	21	-39.934112191200256	-39.17031705379486	-1.4790411922666762	-1.4507524834738836	27	27	-347.47514283657074	-350.1976569890976	-3.9042150880513566	-3.9795188294215635	89	88	True	True
3421	not	Did you clean your room today?	No, not yet.	No, yet.	Well, when were you planning on doing that?	-16.441269636154175	-27.78520357608795	-1.174376402582441	-2.1373233520067654	14	13	-20.49732732772827	-21.067556381225586	-1.0788067014593827	-1.1088187569066097	19	19	-285.01892626285553	-296.1645588874817	-4.0143510741247255	-4.230922269821167	71	70	True	True
3427	not	May I order some cable from you today?__eou__Okay, what package would you like to order?	I'm not sure of what packages you offer.	I'm sure of what packages you offer.	We offer packages with all the movie channels.	-50.36242496967316	-56.553876996040344	-2.6506539457722713	-3.1418820553355746	19	18	-63.749417304992676	-60.56629455089569	-3.541634294721815	-3.3647941417164273	18	18	-366.7712849378586	-373.8627132177353	-4.030453680635809	-4.154030146863725	91	90	True	True
3431	not	I need somebody to come over and fix my internet.__eou__What's wrong with it?	For some reason it's just not connecting.	For some reason it's just connecting.	How long have you been having this problem?	-30.530765652656555	-47.846195340156555	-1.6961536473698087	-2.8144820788327385	18	17	-12.577270150184631	-12.685395121574402	-0.6987372305658128	-0.7047441734208001	18	18	-311.2701189517975	-319.68637919425964	-3.5371604426340624	-3.67455608269264	88	87	True	True
3443	not	Have the owners answered back with a counter-offer for my offer to purchase the house?__eou__In response to your offer, the sellers have decided to counter-offer three hundred and thirty-five thousand dollars.	That sounds pretty good to me, but I am not sure what to do.	That sounds pretty good to me, but I am sure what to do.	You can accept this offer or decline it and come up with another offer.	-52.60736441612244	-66.55853629112244	-2.1042945766448975	-2.7732723454634347	25	24	-58.86463785171509	-59.19955372810364	-2.452693243821462	-2.4666480720043182	24	24	-441.49578070640564	-455.65027022361755	-3.560449844406497	-3.7044737416554274	124	123	True	True
3444	not	Why'd you run into me?__eou__I didn't mean to. It was an accident.__eou__You have completely damaged my car.	I did not. It looks perfectly fine.	I did. It looks perfectly fine.	You don't see what happened to my bumper?	-50.41944181919098	-52.06088697910309	-2.8010801010661655	-3.0624051164178288	18	17	-33.53150451183319	-29.19929325580597	-1.764816026938589	-1.5368049082003141	19	19	-389.5083906650543	-386.30849957466125	-3.8565187194559836	-3.8630849957466125	101	100	True	True
3450	not	From the looks of this house from the outside, I don’t really think that I want to go inside.__eou__From here, it does look like it could use a little work. Let’s see what the interior looks like.	I am not impressed by the interior of this house.	I am impressed by the interior of this house.	Sometimes all a place needs is a little bit of cleaning and some fresh paint.	-35.52628743648529	-40.192150473594666	-1.7763143718242644	-2.1153763407155086	20	19	-51.09898579120636	-52.5592223405838	-2.0439594316482546	-2.102368893623352	25	25	-418.01034927368164	-424.5811035633087	-3.344082794189453	-3.4240411577686185	125	124	True	True
3499	not	I’m going to be moving out soon.__eou__You still have time on your lease.__eou__There’s no way that I can stay here.	That’s not going to be all right.	That’s going to be all right.	I don’t understand why.	-47.681549191474915	-43.89325547218323	-2.6489749550819397	-2.5819562042460724	18	17	-20.811517119407654	-21.070876955986023	-1.387434474627177	-1.4047251303990682	15	15	-378.71222448349	-373.711602807045	-3.8253760048837373	-3.813383702112704	99	98	True	True
3506	not	I have to move.	You have not fulfilled your lease agreement yet.	You have fulfilled your lease agreement yet.	I can’t stay here anymore.	-45.52716791629791	-60.32147943973541	-2.529287106460995	-3.548322319984436	18	17	-26.659002780914307	-29.59157931804657	-1.6661876738071442	-1.8494737073779106	16	16	-329.6635572910309	-342.31070351600647	-4.70947938987187	-4.961024688637775	70	69	True	True
3519	not	I've brought this dress back to exchange it.	That's not a problem. Leave it with me, and find something that you like.	That's a problem. Leave it with me, and find something that you like.	I was hoping you'd have something on sale today.	-74.86631870269775	-73.83942890167236	-2.7728266186184354	-2.839978034679706	27	26	-37.51895034313202	-45.752931356430054	-1.875947517156601	-2.2876465678215028	20	20	-378.58919644355774	-381.2612659931183	-4.302149959585884	-4.382313402219751	88	87	True	True
3547	not	Excuse me, I would like to know something about this campus. Right now it seems very big and confusing! I have no idea where I am going or what I am doing.__eou__Do you have a map of the campus?	Yes, I have, but it doesn’t help me very much. I’m not very good at reading maps.	Yes, I have, but it doesn’t help me very much. I’m very good at reading maps.	Do you know where your classes are?	-57.05346727371216	-80.48175096511841	-1.782920852303505	-2.5961855150038198	32	31	-22.77925443649292	-23.26278579235077	-1.3399561433231129	-1.3683991642559277	17	17	-407.09347105026245	-430.37719190120697	-3.131488238848173	-3.336257301559744	130	129	True	True
